LoanDuration,LoanPurpose,LoanAmount,InstallmentPercent,AcceptedPercent,Accepted,AmountGranted,transaction_id,timestamp
11,furniture,1535,3,0.8242059003025057,1,1535,2-15-1851,2019-08-11T10:31:00.920046Z
11,furniture,1535,3,0.8242059003025057,1,1535,2-15-1851,2019-08-08T10:12:00.920046Z
21,retraining,1914,3,0.6574710992014702,1,1914,2-15-1852,2019-08-24T14:34:00.920046Z
21,retraining,1914,3,0.6574710992014702,1,1914,2-15-1852,2019-07-10T10:15:00.920046Z
27,appliances,10821,5,0.17284682644992216,0,0,2-15-1853,2019-07-28T10:00:00.920046Z
27,appliances,10821,5,0.17284682644992216,0,0,2-15-1853,2019-07-01T13:23:00.920046Z
26,appliances,6136,3,0.6305733623996808,1,6136,2-15-1854,2019-08-05T08:21:00.920046Z
26,appliances,7670,3,0.6305733623996808,1,6136,2-15-1854,2019-08-13T08:23:00.920046Z
20,retraining,2305,4,0.5362772343737267,1,2305,2-15-1855,2019-08-20T13:47:00.920046Z
20,retraining,2881,4,0.5362772343737267,1,2305,2-15-1855,2019-07-14T13:36:00.920046Z
35,vacation,956,4,0.5530774911660874,1,956,2-15-1856,2019-07-21T11:04:00.920046Z
35,vacation,1195,4,0.5530774911660874,1,956,2-15-1856,2019-08-13T11:21:00.920046Z
16,car_new,5551,3,0.7210413929585509,1,5551,2-15-1857,2019-08-07T10:33:00.920046Z
16,car_new,5551,3,0.7210413929585509,1,5551,2-15-1857,2019-08-27T10:41:00.920046Z
21,furniture,2960,2,0.5800198866304592,1,2960,2-15-1858,2019-07-21T08:49:00.920046Z
21,furniture,3700,2,0.5800198866304592,1,2960,2-15-1858,2019-08-18T14:06:00.920046Z
17,radio_tv,5666,4,0.7524142594021497,1,4533,2-15-1859,2019-08-16T11:59:00.920046Z
17,radio_tv,5666,4,0.7524142594021497,1,4533,2-15-1859,2019-08-17T10:57:00.920046Z
8,car_new,1805,3,0.7457800763422554,1,1444,2-15-1860,2019-08-15T12:41:00.920046Z
8,car_new,1444,3,0.7457800763422554,1,1444,2-15-1860,2019-08-06T10:09:00.920046Z
61,education,6293,5,0.25159876105897083,0,0,2-15-1861,2019-08-28T09:33:00.920046Z
61,education,6293,5,0.25159876105897083,0,0,2-15-1861,2019-08-05T12:38:00.920046Z
15,radio_tv,7613,4,0.5603365339189158,1,6090,2-15-1862,2019-08-13T14:42:00.920046Z
15,radio_tv,6090,4,0.5603365339189158,1,6090,2-15-1862,2019-08-06T11:15:00.920046Z
24,business,6254,4,0.5711069569360244,1,6254,2-15-1863,2019-08-04T14:56:00.920046Z
24,business,6254,4,0.5711069569360244,1,6254,2-15-1863,2019-08-04T10:43:00.920046Z
4,education,250,1,0.9842413066763195,1,250,2-15-1864,2019-07-28T14:47:00.920046Z
4,education,250,1,0.9842413066763195,1,250,2-15-1864,2019-07-30T09:49:00.920046Z
43,repairs,4814,4,0.5097853659886994,0,0,2-15-1865,2019-08-06T14:30:00.920046Z
43,repairs,4814,4,0.5097853659886994,0,0,2-15-1865,2019-08-29T13:59:00.920046Z
19,car_used,881,2,0.9581627986218345,1,881,2-15-1866,2019-07-08T10:55:00.920046Z
19,car_used,881,2,0.9581627986218345,1,881,2-15-1866,2019-07-10T11:04:00.920046Z
38,furniture,6052,4,0.35938488502227395,0,0,2-15-1867,2019-08-12T08:15:00.920046Z
38,furniture,6052,4,0.35938488502227395,0,0,2-15-1867,2019-07-24T14:37:00.920046Z
19,furniture,2402,2,0.9037309918291464,1,2402,2-15-1868,2019-08-09T14:41:00.920046Z
19,furniture,2402,2,0.9037309918291464,1,2402,2-15-1868,2019-07-02T08:25:00.920046Z
24,car_new,1834,3,0.8432288429503192,1,1834,2-15-1869,2019-08-30T09:05:00.920046Z
24,car_new,1834,3,0.8432288429503192,1,1834,2-15-1869,2019-08-11T14:28:00.920046Z
28,business,6891,3,0.27020447196092656,0,0,2-15-1870,2019-08-11T14:26:00.920046Z
28,business,6891,3,0.27020447196092656,0,0,2-15-1870,2019-07-22T12:00:00.920046Z
27,appliances,6455,3,0.507249359579073,0,0,2-15-1871,2019-08-20T14:08:00.920046Z
27,appliances,6455,3,0.507249359579073,0,0,2-15-1871,2019-08-28T08:08:00.920046Z
27,appliances,4849,5,0.23732978317244272,0,0,2-15-1872,2019-08-01T13:30:00.920046Z
27,appliances,4849,5,0.23732978317244272,0,0,2-15-1872,2019-08-20T08:56:00.920046Z
46,repairs,6433,4,0.1434567623325638,0,0,2-15-1873,2019-08-07T10:27:00.920046Z
46,repairs,6433,4,0.1434567623325638,0,0,2-15-1873,2019-08-27T09:53:00.920046Z
46,retraining,9845,5,0.12141657186023991,0,0,2-15-1874,2019-07-17T12:36:00.920046Z
46,retraining,7876,5,0.12141657186023991,0,0,2-15-1874,2019-07-03T14:35:00.920046Z
10,retraining,1000,4,0.6542019782788586,1,1000,2-15-1875,2019-08-22T14:53:00.920046Z
10,retraining,1000,4,0.6542019782788586,1,1000,2-15-1875,2019-08-24T10:32:00.920046Z
6,car_new,313,1,0.9661103314352436,1,250,2-15-1876,2019-07-16T08:39:00.920046Z
6,car_new,313,1,0.9661103314352436,1,250,2-15-1876,2019-07-16T13:33:00.920046Z
25,furniture,6698,3,0.3795692683925227,0,0,2-15-1877,2019-07-16T12:38:00.920046Z
25,furniture,5358,3,0.3795692683925227,0,0,2-15-1877,2019-08-26T09:29:00.920046Z
19,car_new,4134,3,0.6191160456404524,1,3307,2-15-1878,2019-08-17T10:34:00.920046Z
19,car_new,3307,3,0.6191160456404524,1,3307,2-15-1878,2019-08-31T09:27:00.920046Z
19,radio_tv,2339,3,0.6912772680078957,1,2339,2-15-1879,2019-08-12T08:20:00.920046Z
19,radio_tv,2339,3,0.6912772680078957,1,2339,2-15-1879,2019-07-22T14:00:00.920046Z
34,furniture,6780,5,0.19477496844885644,0,0,2-15-1880,2019-07-17T08:50:00.920046Z
34,furniture,5424,5,0.19477496844885644,0,0,2-15-1880,2019-08-22T12:44:00.920046Z
30,furniture,3454,3,0.7122578731008904,1,3454,2-15-1881,2019-08-22T09:25:00.920046Z
30,furniture,3454,3,0.7122578731008904,1,3454,2-15-1881,2019-07-26T10:40:00.920046Z
12,car_new,250,2,0.9039333673798973,1,250,2-15-1882,2019-07-24T13:06:00.920046Z
12,car_new,250,2,0.9039333673798973,1,250,2-15-1882,2019-07-31T10:00:00.920046Z
19,repairs,1822,4,0.7512538715883964,1,1822,2-15-1883,2019-08-08T14:08:00.920046Z
19,repairs,1822,4,0.7512538715883964,1,1822,2-15-1883,2019-08-25T12:24:00.920046Z
21,appliances,2304,3,0.9518978878193151,1,2304,2-15-1884,2019-07-21T11:22:00.920046Z
21,appliances,2880,3,0.9518978878193151,1,2304,2-15-1884,2019-08-14T09:29:00.920046Z
29,radio_tv,2319,4,0.5267845701099703,1,1855,2-15-1885,2019-08-16T11:36:00.920046Z
29,radio_tv,1855,4,0.5267845701099703,1,1855,2-15-1885,2019-07-22T10:00:00.920046Z
8,car_new,429,1,0.9580096179838338,1,429,2-15-1886,2019-07-05T09:15:00.920046Z
8,car_new,536,1,0.9580096179838338,1,429,2-15-1886,2019-07-14T10:17:00.920046Z
19,furniture,3974,3,0.6969040252103091,1,3179,2-15-1887,2019-07-18T09:04:00.920046Z
19,furniture,3179,3,0.6969040252103091,1,3179,2-15-1887,2019-08-22T08:28:00.920046Z
24,radio_tv,7699,4,0.32815274564286606,0,0,2-15-1888,2019-07-19T14:11:00.920046Z
24,radio_tv,7699,4,0.32815274564286606,0,0,2-15-1888,2019-07-13T09:14:00.920046Z
31,education,6128,3,0.40209027210669956,0,0,2-15-1889,2019-07-26T14:20:00.920046Z
31,education,7660,3,0.40209027210669956,0,0,2-15-1889,2019-08-13T08:18:00.920046Z
25,radio_tv,6945,4,0.4958187580273246,0,0,2-15-1890,2019-07-31T09:33:00.920046Z
25,radio_tv,6945,4,0.4958187580273246,0,0,2-15-1890,2019-07-09T11:08:00.920046Z
4,car_new,400,1,0.9597912500962877,1,400,2-15-1891,2019-07-20T10:05:00.920046Z
4,car_new,400,1,0.9597912500962877,1,400,2-15-1891,2019-07-30T12:08:00.920046Z
17,car_new,2549,3,0.8686863906523963,1,2549,2-15-1892,2019-08-04T09:10:00.920046Z
17,car_new,3186,3,0.8686863906523963,1,2549,2-15-1892,2019-08-19T09:38:00.920046Z
26,radio_tv,10639,5,0.34847548511898996,0,0,2-15-1893,2019-07-25T08:46:00.920046Z
26,radio_tv,13299,5,0.34847548511898996,0,0,2-15-1893,2019-07-14T10:27:00.920046Z
5,car_used,250,1,0.9382105745563653,1,250,2-15-1894,2019-07-04T12:13:00.920046Z
5,car_used,250,1,0.9382105745563653,1,250,2-15-1894,2019-08-30T12:57:00.920046Z
12,furniture,1046,2,0.9060331055284914,1,1046,2-15-1895,2019-08-12T08:23:00.920046Z
12,furniture,1046,2,0.9060331055284914,1,1046,2-15-1895,2019-08-08T13:44:00.920046Z
29,furniture,4719,3,0.6094010425705502,1,3775,2-15-1896,2019-08-17T10:12:00.920046Z
29,furniture,4719,3,0.6094010425705502,1,3775,2-15-1896,2019-07-17T09:31:00.920046Z
15,car_used,2473,3,0.7574826288606559,1,2473,2-15-1897,2019-08-28T10:56:00.920046Z
15,car_used,2473,3,0.7574826288606559,1,2473,2-15-1897,2019-08-25T11:58:00.920046Z
8,furniture,463,3,0.6432753181099391,1,463,2-15-1898,2019-08-12T12:04:00.920046Z
8,furniture,463,3,0.6432753181099391,1,463,2-15-1898,2019-08-22T13:33:00.920046Z
14,appliances,250,3,0.9290488129582576,1,250,2-15-1899,2019-07-20T10:44:00.920046Z
14,appliances,250,3,0.9290488129582576,1,250,2-15-1899,2019-07-23T12:43:00.920046Z
32,car_used,6871,4,0.24635349191650385,0,0,2-15-1900,2019-07-19T12:08:00.920046Z
32,car_used,5497,4,0.24635349191650385,0,0,2-15-1900,2019-07-25T13:41:00.920046Z
27,radio_tv,5287,4,0.6126868182563647,1,5287,2-15-1901,2019-07-20T09:11:00.920046Z
27,radio_tv,5287,4,0.6126868182563647,1,5287,2-15-1901,2019-08-06T11:26:00.920046Z
46,appliances,11048,5,0.12141657186023991,0,0,2-15-1902,2019-07-17T13:27:00.920046Z
46,appliances,8838,5,0.12141657186023991,0,0,2-15-1902,2019-07-21T13:58:00.920046Z
34,furniture,5851,4,0.17802268754044406,0,0,2-15-1903,2019-07-25T14:28:00.920046Z
34,furniture,5851,4,0.17802268754044406,0,0,2-15-1903,2019-07-08T09:54:00.920046Z
30,vacation,8739,5,0.10883309092279822,0,0,2-15-1904,2019-08-29T13:47:00.920046Z
30,vacation,8739,5,0.10883309092279822,0,0,2-15-1904,2019-08-23T12:18:00.920046Z
16,car_new,4335,3,0.8083482034228663,1,3468,2-15-1905,2019-08-17T11:18:00.920046Z
16,car_new,3468,3,0.8083482034228663,1,3468,2-15-1905,2019-07-05T10:07:00.920046Z
4,car_used,250,3,0.9281265594301988,1,250,2-15-1906,2019-07-10T08:37:00.920046Z
4,car_used,250,3,0.9281265594301988,1,250,2-15-1906,2019-07-23T11:03:00.920046Z
34,appliances,5422,5,0.3130790583582642,0,0,2-15-1907,2019-08-07T11:49:00.920046Z
34,appliances,5422,5,0.3130790583582642,0,0,2-15-1907,2019-08-02T11:56:00.920046Z
31,business,4429,3,0.6075392488752976,1,3543,2-15-1908,2019-07-17T08:48:00.920046Z
31,business,3543,3,0.6075392488752976,1,3543,2-15-1908,2019-08-27T09:00:00.920046Z
17,vacation,1984,3,0.8556614555973591,1,1984,2-15-1909,2019-08-25T12:54:00.920046Z
17,vacation,1984,3,0.8556614555973591,1,1984,2-15-1909,2019-07-28T13:13:00.920046Z
33,appliances,6222,4,0.41780047101305196,0,0,2-15-1910,2019-08-25T11:55:00.920046Z
33,appliances,7778,4,0.41780047101305196,0,0,2-15-1910,2019-07-14T10:30:00.920046Z
39,repairs,3569,4,0.5849430563722868,1,3569,2-15-1911,2019-07-10T13:28:00.920046Z
39,repairs,3569,4,0.5849430563722868,1,3569,2-15-1911,2019-08-07T14:57:00.920046Z
34,furniture,250,4,0.6183507712038335,1,250,2-15-1912,2019-07-04T08:07:00.920046Z
34,furniture,250,4,0.6183507712038335,1,250,2-15-1912,2019-07-29T13:20:00.920046Z
27,appliances,6304,5,0.095295219124589,0,0,2-15-1913,2019-07-12T13:38:00.920046Z
27,appliances,6304,5,0.095295219124589,0,0,2-15-1913,2019-07-22T14:05:00.920046Z
26,furniture,6084,5,0.2223577911887739,0,0,2-15-1914,2019-07-26T13:36:00.920046Z
26,furniture,6084,5,0.2223577911887739,0,0,2-15-1914,2019-08-04T13:14:00.920046Z
15,vacation,5913,4,0.7393609512965221,1,5913,2-15-1915,2019-07-08T12:38:00.920046Z
15,vacation,5913,4,0.7393609512965221,1,5913,2-15-1915,2019-07-06T10:18:00.920046Z
13,furniture,5639,1,0.8269770981020537,1,4511,2-15-1916,2019-07-13T12:29:00.920046Z
13,furniture,4511,1,0.8269770981020537,1,4511,2-15-1916,2019-08-25T08:13:00.920046Z
36,appliances,8050,5,0.2155454443655683,0,0,2-15-1917,2019-08-14T11:25:00.920046Z
36,appliances,8050,5,0.2155454443655683,0,0,2-15-1917,2019-07-16T11:37:00.920046Z
23,car_new,473,2,0.8241501832666008,1,378,2-15-1918,2019-07-17T14:24:00.920046Z
23,car_new,378,2,0.8241501832666008,1,378,2-15-1918,2019-07-26T13:16:00.920046Z
8,car_new,2624,2,0.7686241446237237,1,2099,2-15-1919,2019-08-15T13:53:00.920046Z
8,car_new,2099,2,0.7686241446237237,1,2099,2-15-1919,2019-08-12T14:06:00.920046Z
21,radio_tv,3364,2,0.7466573599022788,1,3364,2-16-1920,2019-07-01T12:55:00.920046Z
21,radio_tv,3364,2,0.7466573599022788,1,3364,2-16-1920,2019-07-04T12:23:00.920046Z
35,vacation,9443,5,0.2512611516420674,0,0,2-16-1921,2019-07-04T09:12:00.920046Z
35,vacation,9443,5,0.2512611516420674,0,0,2-16-1921,2019-08-08T13:36:00.920046Z
31,car_used,5636,3,0.33036935281060353,0,0,2-16-1922,2019-08-12T09:30:00.920046Z
31,car_used,7045,3,0.33036935281060353,0,0,2-16-1922,2019-07-14T10:32:00.920046Z
4,car_used,389,2,0.8310457781079286,1,389,2-16-1923,2019-07-24T09:27:00.920046Z
4,car_used,486,2,0.8310457781079286,1,389,2-16-1923,2019-07-13T13:49:00.920046Z
29,appliances,7499,3,0.6074116722063704,1,7499,2-16-1924,2019-08-04T11:23:00.920046Z
29,appliances,7499,3,0.6074116722063704,1,7499,2-16-1924,2019-07-07T08:25:00.920046Z
20,car_used,3068,2,0.7063029139699267,1,2454,2-16-1925,2019-08-19T12:15:00.920046Z
20,car_used,2454,2,0.7063029139699267,1,2454,2-16-1925,2019-08-24T11:37:00.920046Z
38,repairs,7941,4,0.20823876102389724,0,0,2-16-1926,2019-08-16T13:21:00.920046Z
38,repairs,6353,4,0.20823876102389724,0,0,2-16-1926,2019-07-07T08:02:00.920046Z
10,car_new,4690,2,0.8630124060552488,1,3752,2-16-1927,2019-08-18T09:34:00.920046Z
10,car_new,3752,2,0.8630124060552488,1,3752,2-16-1927,2019-08-23T10:04:00.920046Z
28,appliances,6505,4,0.36840147918395055,0,0,2-16-1928,2019-08-09T14:04:00.920046Z
28,appliances,6505,4,0.36840147918395055,0,0,2-16-1928,2019-08-25T09:40:00.920046Z
21,furniture,250,3,0.8361882228277496,1,250,2-16-1929,2019-07-26T14:17:00.920046Z
21,furniture,250,3,0.8361882228277496,1,250,2-16-1929,2019-07-05T13:30:00.920046Z
23,radio_tv,2420,3,0.5144759101100164,0,0,2-16-1930,2019-07-04T09:48:00.920046Z
23,radio_tv,2420,3,0.5144759101100164,0,0,2-16-1930,2019-07-26T10:34:00.920046Z
12,vacation,868,3,0.9297772008833601,1,868,2-16-1931,2019-08-06T13:57:00.920046Z
12,vacation,1085,3,0.9297772008833601,1,868,2-16-1931,2019-07-13T08:19:00.920046Z
12,car_new,536,2,0.9362290001202288,1,536,2-16-1932,2019-07-29T14:14:00.920046Z
12,car_new,536,2,0.9362290001202288,1,536,2-16-1932,2019-07-28T10:38:00.920046Z
10,furniture,2005,3,0.8118302968607628,1,2005,2-16-1933,2019-08-25T10:28:00.920046Z
10,furniture,2506,3,0.8118302968607628,1,2005,2-16-1933,2019-08-17T14:16:00.920046Z
29,radio_tv,3617,3,0.7124448531895564,1,3617,2-16-1934,2019-07-24T13:39:00.920046Z
29,radio_tv,3617,3,0.7124448531895564,1,3617,2-16-1934,2019-08-23T14:48:00.920046Z
26,radio_tv,10639,5,0.34847548511898996,0,0,2-16-1935,2019-07-26T11:50:00.920046Z
26,radio_tv,10639,5,0.34847548511898996,0,0,2-16-1935,2019-08-21T09:25:00.920046Z
48,radio_tv,7184,5,0.11029424524773598,0,0,2-16-1936,2019-08-21T12:31:00.920046Z
48,radio_tv,7184,5,0.11029424524773598,0,0,2-16-1936,2019-08-06T10:58:00.920046Z
4,car_new,880,1,0.946662027873279,1,880,2-16-1937,2019-07-01T08:51:00.920046Z
4,car_new,880,1,0.946662027873279,1,880,2-16-1937,2019-08-10T10:17:00.920046Z
10,furniture,3633,3,0.8650831251270378,1,3633,2-16-1938,2019-07-02T13:26:00.920046Z
10,furniture,3633,3,0.8650831251270378,1,3633,2-16-1938,2019-08-02T12:42:00.920046Z
4,car_new,250,1,0.9832589339292408,1,250,2-16-1939,2019-07-25T08:53:00.920046Z
4,car_new,250,1,0.9832589339292408,1,250,2-16-1939,2019-08-07T11:51:00.920046Z
33,repairs,3946,2,0.7653710047337624,1,3946,2-16-1940,2019-07-28T10:42:00.920046Z
33,repairs,3946,2,0.7653710047337624,1,3946,2-16-1940,2019-07-06T13:52:00.920046Z
27,car_new,1471,3,0.6162730898082844,1,1471,2-16-1941,2019-08-25T11:54:00.920046Z
27,car_new,1471,3,0.6162730898082844,1,1471,2-16-1941,2019-08-05T11:01:00.920046Z
13,car_new,250,2,0.9010975860069464,1,250,2-16-1942,2019-07-24T13:18:00.920046Z
13,car_new,250,2,0.9010975860069464,1,250,2-16-1942,2019-07-27T14:52:00.920046Z
13,vacation,1586,3,0.8340455065743717,1,1586,2-16-1943,2019-07-23T14:14:00.920046Z
13,vacation,1586,3,0.8340455065743717,1,1586,2-16-1943,2019-07-26T08:59:00.920046Z
4,car_used,2413,3,0.8428595358429964,1,2413,2-16-1944,2019-07-21T13:32:00.920046Z
4,car_used,2413,3,0.8428595358429964,1,2413,2-16-1944,2019-07-28T13:28:00.920046Z
26,business,6052,3,0.7155856217300214,1,6052,2-16-1945,2019-07-25T13:16:00.920046Z
26,business,7565,3,0.7155856217300214,1,6052,2-16-1945,2019-07-19T11:52:00.920046Z
30,car_used,5223,3,0.48680959907856824,0,0,2-16-1946,2019-07-27T09:47:00.920046Z
30,car_used,6529,3,0.48680959907856824,0,0,2-16-1946,2019-07-15T14:24:00.920046Z
18,car_new,1656,2,0.7780020282397807,1,1325,2-16-1947,2019-08-15T14:49:00.920046Z
18,car_new,1325,2,0.7780020282397807,1,1325,2-16-1947,2019-07-23T08:49:00.920046Z
8,car_new,250,1,0.9800331274776278,1,250,2-16-1948,2019-07-05T08:06:00.920046Z
8,car_new,250,1,0.9800331274776278,1,250,2-16-1948,2019-08-09T13:24:00.920046Z
28,appliances,6272,4,0.20533219123082663,0,0,2-16-1949,2019-07-22T14:09:00.920046Z
28,appliances,6272,4,0.20533219123082663,0,0,2-16-1949,2019-07-04T10:34:00.920046Z
8,car_used,4341,3,0.8451811116333682,1,3473,2-16-1950,2019-07-17T08:35:00.920046Z
8,car_used,3473,3,0.8451811116333682,1,3473,2-16-1950,2019-07-23T09:38:00.920046Z
16,furniture,250,3,0.8628814867054008,1,250,2-16-1951,2019-08-04T09:19:00.920046Z
16,furniture,313,3,0.8628814867054008,1,250,2-16-1951,2019-08-14T13:21:00.920046Z
20,radio_tv,5715,2,0.7784881169199541,1,4572,2-16-1952,2019-07-15T09:59:00.920046Z
20,radio_tv,4572,2,0.7784881169199541,1,4572,2-16-1952,2019-07-05T10:30:00.920046Z
18,radio_tv,2405,4,0.5776908850360323,1,2405,2-16-1953,2019-07-29T13:14:00.920046Z
18,radio_tv,2405,4,0.5776908850360323,1,2405,2-16-1953,2019-08-06T13:22:00.920046Z
37,repairs,3773,4,0.4799125640658565,0,0,2-16-1954,2019-07-07T14:27:00.920046Z
37,repairs,3773,4,0.4799125640658565,0,0,2-16-1954,2019-07-24T13:46:00.920046Z
25,radio_tv,6608,3,0.3541629150265201,0,0,2-16-1955,2019-07-12T11:19:00.920046Z
25,radio_tv,8260,3,0.3541629150265201,0,0,2-16-1955,2019-07-16T13:26:00.920046Z
35,repairs,6523,4,0.1611504672917545,0,0,2-16-1956,2019-07-31T08:18:00.920046Z
35,repairs,6523,4,0.1611504672917545,0,0,2-16-1956,2019-07-06T08:39:00.920046Z
19,business,5640,4,0.46314818519368056,0,0,2-16-1957,2019-07-08T14:09:00.920046Z
19,business,5640,4,0.46314818519368056,0,0,2-16-1957,2019-07-07T14:16:00.920046Z
20,car_used,874,3,0.8454013954602937,1,699,2-16-1958,2019-07-13T14:07:00.920046Z
20,car_used,699,3,0.8454013954602937,1,699,2-16-1958,2019-08-27T10:20:00.920046Z
31,furniture,250,2,0.8410635802234381,1,250,2-16-1959,2019-07-07T13:40:00.920046Z
31,furniture,250,2,0.8410635802234381,1,250,2-16-1959,2019-08-31T12:39:00.920046Z
31,repairs,540,3,0.8425456640315698,1,540,2-16-1960,2019-07-25T10:21:00.920046Z
31,repairs,540,3,0.8425456640315698,1,540,2-16-1960,2019-08-20T09:35:00.920046Z
18,retraining,6316,3,0.7138733452058266,1,5053,2-16-1961,2019-08-13T10:35:00.920046Z
18,retraining,5053,3,0.7138733452058266,1,5053,2-16-1961,2019-07-21T12:25:00.920046Z
4,car_new,250,1,0.9597912500962877,1,250,2-16-1962,2019-08-21T14:29:00.920046Z
4,car_new,250,1,0.9597912500962877,1,250,2-16-1962,2019-08-27T12:13:00.920046Z
13,car_used,1241,3,0.9570457299976644,1,1241,2-16-1963,2019-07-02T09:21:00.920046Z
13,car_used,1241,3,0.9570457299976644,1,1241,2-16-1963,2019-08-23T09:14:00.920046Z
33,radio_tv,5774,5,0.5447870334565008,1,5774,2-16-1964,2019-08-21T08:28:00.920046Z
33,radio_tv,5774,5,0.5447870334565008,1,5774,2-16-1964,2019-07-25T14:19:00.920046Z
38,radio_tv,6529,5,0.0750369481856396,0,0,2-16-1965,2019-07-13T09:00:00.920046Z
38,radio_tv,5223,5,0.0750369481856396,0,0,2-16-1965,2019-08-26T08:39:00.920046Z
9,vacation,250,3,0.940915210753978,1,250,2-16-1966,2019-07-26T11:00:00.920046Z
9,vacation,313,3,0.940915210753978,1,250,2-16-1966,2019-07-17T12:04:00.920046Z
26,furniture,4324,3,0.6070532515251729,1,4324,2-16-1967,2019-07-22T08:02:00.920046Z
26,furniture,5405,3,0.6070532515251729,1,4324,2-16-1967,2019-08-14T10:58:00.920046Z
24,radio_tv,3905,3,0.6666549703453766,1,3124,2-16-1968,2019-08-19T09:00:00.920046Z
24,radio_tv,3124,3,0.6666549703453766,1,3124,2-16-1968,2019-07-09T10:17:00.920046Z
16,repairs,1654,3,0.8399633823497499,1,1654,2-16-1969,2019-08-20T08:59:00.920046Z
16,repairs,1654,3,0.8399633823497499,1,1654,2-16-1969,2019-08-29T12:30:00.920046Z
13,car_new,250,2,0.9044904535488099,1,250,2-16-1970,2019-07-01T14:57:00.920046Z
13,car_new,250,2,0.9044904535488099,1,250,2-16-1970,2019-08-27T13:23:00.920046Z
21,car_used,1834,1,0.8551289303307008,1,1467,2-16-1971,2019-07-16T10:01:00.920046Z
21,car_used,1467,1,0.8551289303307008,1,1467,2-16-1971,2019-07-23T09:48:00.920046Z
5,car_used,3743,3,0.8579811371017856,1,2994,2-16-1972,2019-08-15T12:33:00.920046Z
5,car_used,3743,3,0.8579811371017856,1,2994,2-16-1972,2019-08-18T09:37:00.920046Z
17,car_new,4184,3,0.5410038585632413,1,3347,2-16-1973,2019-08-13T13:00:00.920046Z
17,car_new,3347,3,0.5410038585632413,1,3347,2-16-1973,2019-08-28T14:55:00.920046Z
9,car_new,1884,2,0.869835358690122,1,1884,2-16-1974,2019-08-11T13:24:00.920046Z
9,car_new,2355,2,0.869835358690122,1,1884,2-16-1974,2019-07-19T10:27:00.920046Z
29,appliances,6809,4,0.41167500176495436,0,0,2-16-1975,2019-07-28T10:08:00.920046Z
29,appliances,6809,4,0.41167500176495436,0,0,2-16-1975,2019-08-09T13:41:00.920046Z
29,appliances,5379,5,0.2145988423058395,0,0,2-16-1976,2019-08-10T09:42:00.920046Z
29,appliances,5379,5,0.2145988423058395,0,0,2-16-1976,2019-07-31T08:44:00.920046Z
42,repairs,2932,4,0.3102500257903421,0,0,2-16-1977,2019-07-09T08:35:00.920046Z
42,repairs,2932,4,0.3102500257903421,0,0,2-16-1977,2019-07-21T12:40:00.920046Z
19,appliances,748,2,0.9698644072867311,1,748,2-16-1978,2019-08-05T09:59:00.920046Z
19,appliances,935,2,0.9698644072867311,1,748,2-16-1978,2019-07-17T08:17:00.920046Z
19,car_new,313,2,0.896624874027675,1,250,2-16-1979,2019-07-15T09:02:00.920046Z
19,car_new,250,2,0.896624874027675,1,250,2-16-1979,2019-07-02T12:43:00.920046Z
30,appliances,7351,4,0.42598764007727813,0,0,2-16-1980,2019-07-22T09:49:00.920046Z
30,appliances,7351,4,0.42598764007727813,0,0,2-16-1980,2019-08-02T10:36:00.920046Z
19,radio_tv,5351,4,0.5647643080259922,1,5351,2-16-1981,2019-07-01T11:31:00.920046Z
19,radio_tv,5351,4,0.5647643080259922,1,5351,2-16-1981,2019-07-11T10:32:00.920046Z
14,furniture,3608,3,0.6219880016639278,1,3608,2-16-1982,2019-07-28T12:24:00.920046Z
14,furniture,4510,3,0.6219880016639278,1,3608,2-16-1982,2019-07-13T12:08:00.920046Z
19,car_new,965,2,0.7906778929904184,1,965,2-16-1983,2019-07-28T12:54:00.920046Z
19,car_new,965,2,0.7906778929904184,1,965,2-16-1983,2019-07-01T14:37:00.920046Z
10,car_used,250,1,0.9684901203075238,1,250,2-16-1984,2019-07-02T10:28:00.920046Z
10,car_used,250,1,0.9684901203075238,1,250,2-16-1984,2019-07-24T11:50:00.920046Z
12,retraining,5715,3,0.8058595087526501,1,5715,2-16-1985,2019-08-07T10:51:00.920046Z
12,retraining,5715,3,0.8058595087526501,1,5715,2-16-1985,2019-07-11T08:01:00.920046Z
6,car_used,250,3,0.9091576261973626,1,250,2-16-1986,2019-08-23T08:04:00.920046Z
6,car_used,250,3,0.9091576261973626,1,250,2-16-1986,2019-08-23T10:04:00.920046Z
19,furniture,2601,3,0.7622355207243272,1,2601,2-16-1987,2019-08-01T13:07:00.920046Z
19,furniture,2601,3,0.7622355207243272,1,2601,2-16-1987,2019-07-27T12:56:00.920046Z
42,radio_tv,9856,6,0.1551900887111518,0,0,2-16-1988,2019-07-10T08:19:00.920046Z
42,radio_tv,9856,6,0.1551900887111518,0,0,2-16-1988,2019-07-22T10:49:00.920046Z
11,car_used,2956,4,0.5895874455387532,1,2956,2-16-1989,2019-07-05T13:32:00.920046Z
11,car_used,2956,4,0.5895874455387532,1,2956,2-16-1989,2019-07-20T10:19:00.920046Z
36,appliances,3456,3,0.6401536220477168,1,3456,2-16-1990,2019-07-08T13:18:00.920046Z
36,appliances,3456,3,0.6401536220477168,1,3456,2-16-1990,2019-07-02T12:52:00.920046Z
9,car_new,250,2,0.9003732763637089,1,250,2-16-1991,2019-08-23T11:08:00.920046Z
9,car_new,250,2,0.9003732763637089,1,250,2-16-1991,2019-08-28T13:56:00.920046Z
